Module,Object,Type,Path,,
inputAdvisor,enroll_enrollmentTypeDropdown_Card3,XPATH,"(//select[@id=""enrollment-periods""])[3]",,
inputAdvisor,response_deselectCorrelation0,XPATH,//div[@aria-label='Remove Uncorrelated'],,
inputAdvisor,response_deselectCorrelation1,XPATH,//div[@aria-label='Remove Very Strong Positive'],,
inputAdvisor,response_deselectCorrelation2,XPATH,//div[@aria-label='Remove Moderate Positive'],,
Collection,EnrollmentWeightageIcon,XPATH,//button[@id='btnEnrollmentWeighIcon'],,
Enrollment,enrollment_AddPeriodButton_Card2,XPATH,(//button[@id='btnAddEnrollmentPeriod-1']),,
enrollment,enrollment_AddGeographyButton_Card3,XPATH,//button[@id='btnAddEnrollmentGeography-2'],,
clinicianPage,clinicianPage_Charts_PrioritiesLabel,XPATH,//*[@id='clinician-radar-plot']//*[name()='g' and @class='g-gtitle']//*[name()='text' and text()='Priorities'],,
clinicianPage,clinicianPage_Charts_BestMatchLabel,XPATH,"//*[@id='clinician-radar-plot']//*[name()='text' and @class = 'legendtext' and contains(text(),'Best Match - ')]",,
clinicianPage,clinicianPage_Charts_ShortestDuration,XPATH,"//*[@id='clinician-radar-plot']//*[name()='text' and @class = 'legendtext' and contains(text(),'Shortest Duration - ')]",,
clinicianPage,clinicianPage_Charts_LowestCost,XPATH,"//*[@id='clinician-radar-plot']//*[name()='text' and @class = 'legendtext' and contains(text(),'Lowest Cost - ')]",,
clinicianPage,clinicianPage_Charts_BestMatchAcrossScenarios,XPATH,"//*[@id='clinician-radar-plot']//*[name()='text' and @class = 'legendtext' and contains(text(),'Best Match Across Scenarios - ')]",,
clinicianPage,clinicianPage_Charts_Priorities_PowerStick,XPATH,//*[@id='clinician-radar-plot']//*[name()='g' and @class='angularaxistick'][1],,
clinicianPage,clinicianPage_Charts_Priorities_CostStick,XPATH,//*[@id='clinician-radar-plot']//*[name()='g' and @class='angularaxistick'][2],,
clinicianPage,clinicianPage_Charts_Priorities_DurationStick,XPATH,//*[@id='clinician-radar-plot']//*[name()='g' and @class='angularaxistick'][3],,
clinicianPage,clinicianPage_Charts_Priorities_SamplesizeStick,XPATH,//*[@id='clinician-radar-plot']//*[name()='g' and @class='angularaxistick'][4],,
clinicianPage,clinicianPage_Charts_Priorities_TimeToFirstIA,XPATH,//*[@id='clinician-radar-plot']//*[name()='g' and @class='angularaxistick'][5],,
clinicianPage,clinicianPage_Charts_TimelineLabel,XPATH,//*[@id='clinician-min-timeline-view']/div/h6,,
clinicianPage,clinicianPage_Charts_TimelineValue1,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[1]",,
clinicianPage,clinicianPage_Charts_TimelineValue2,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[2]",,
clinicianPage,clinicianPage_Charts_TimelineValue3,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[3]",,
clinicianPage,clinicianPage_Charts_TimelineValue4,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[4]",,
clinicianPage,clinicianPage_Charts_TimelineValue5,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[5]",,
clinicianPage,clinicianPage_Charts_TimelineValue6,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[6]",,
clinicianPage,clinicianPage_Charts_TimelineValue7,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[7]",,
clinicianPage,clinicianPage_Charts_TimelineValue8,XPATH,"(//*[@id=""clinician-timeline-view""]//*[name()='g' and @class='textpoint']//*[name()='tspan' and text() and normalize-space()])[8]",,
clinicianPage,clinicianPage_Charts_ScatterPlotContol,XPATH,"//*[@id=""clinician-scatterplot-data-selector""]//span[@class=""Select-value-label""]",,
clinicianPage,clinicianPage_Charts_ScatterPloty,XPATH,"//*[@id=""clinician-scatterplot-selector-y""]//span[@class=""Select-value-label""]",,
clinicianPage,clinicianPage_Charts_ScatterPlotx,XPATH,"//*[@id=""clinician-scatterplot-selector-x""]//span[@class=""Select-value-label""]",,
clinicianPage,clinicianPage_Charts_TimelineMaxButton,XPATH,//*[@id='timeline-max-button'],,
clinicianPage,clinicianPage_Charts_TimelineMaxShowDatesLabel,XPATH,//*[@id='timeline-max-view']//label[@id='show_date_toggle_label'],,
clinicianPage,clinicianPage_Charts_TimelineMaxStartEndLabel,XPATH,//*[@id='timeline-max-view']//div[@class='legend-marker start-end']//following-sibling::span,,
clinicianPage,clinicianPage_Charts_TimelineMaxInterimLabel,XPATH,//*[@id='timeline-max-view']//div[@class='legend-marker interim']//following-sibling::span,,
clinicianPage,clinicianPage_Charts_TimelineMaxInitialEnrollEndLabel,XPATH,//*[@id='timeline-max-view']//div[@class='legend-marker init-enroll-end']//following-sibling::span,,
clinicianPage,clinicianPage_Charts_TimelineMaxBestMatchLabel,XPATH,//*[@id='maximize-design-0'],,
clinicianPage,clinicianPage_Charts_TimelineMaxShortestDurationLabel,XPATH,//*[@id='maximize-design-1'],,
clinicianPage,clinicianPage_Charts_TimelineMaxLowestCostLabel,XPATH,//*[@id='maximize-design-2'],,
clinicianPage,clinicianPage_Charts_TimelineMaxBestMatchAcrossScenariosLabel,XPATH,//*[@id='maximize-design-3'],,
clinicianPage,clinicianPage_Charts_TimelineMinButton,XPATH,//*[@id='timeline-min-button'],,
modelCard,modelCard_FavDesigns_Label,XPATH,//*[@id='baseballcard_design_name']/span,,
modelCard,modelCard_FavScenarios_Label,XPATH,//*[@id='baseballcard_scenario_name']/span,,
inputAdvisor,Collections_ResponseProportionControlLabel,XPATH,//th[@id='lblColHdrProportionControl'],,
inputAdvisor,Collections_ResponseProportionControlWeightLabel,XPATH,//th[@id='lblColHdrProportionControlWeight'],,
inputAdvisor,Collections_ResponseProportionTreatmentLabel,XPATH,//th[@id='lblColHdrProportionTreatment'],,
inputAdvisor,Collections_ResponseProportionTrtmntWeightLabel,XPATH,//th[@id='lblColHdrProportionTreatmentWeight'],,
inputAdvisor,Collections_ResponseProportionProbDropLabel,XPATH,//th[@id='lblColHdrProbOfDropout'],,
inputAdvisor,Collections_ResponseProportionProbDropWeightLabel,XPATH,//th[@id='lblColHdrProbOfDropoutWeight'],,
inputAdvisor,Collections_ResponseProportionWeightContTextbox1,XPATH,//input[@id='control-proportion-id 0'],,
inputAdvisor,Collections_ResponseProportionWeightContTextbox2,XPATH,//input[@id='control-proportion-id 1'],,
inputAdvisor,Collections_ResponseProportionWeightContTextbox3,XPATH,//input[@id='control-proportion-id 2'],,
inputAdvisor,Collections_ResponseProportionWeightTreamntTextbox1,XPATH,//input[@id='treatment-proportion-id 0'],,
inputAdvisor,Collections_ResponseProportionWeightTreamntTextbox2,XPATH,//input[@id='treatment-proportion-id 1'],,
inputAdvisor,Collections_ResponseProportionWeightTreamntTextbox3,XPATH,//input[@id='treatment-proportion-id 2'],,
inputAdvisor,Collections_ResponseProportionProbDropTextbox1,XPATH,//input[@id='drop-control-id 0'],,
inputAdvisor,Collections_ResponseProportionProbDropTextbox2,XPATH,//input[@id='drop-control-id 1'],,
inputAdvisor,Collections_ResponseProportionProbDropTextbox3,XPATH,//input[@id='drop-control-id 2'],,
inputAdvisor,Collections_ResponseProportion1Row1Col1,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[1]/td[1]",,
inputAdvisor,Collections_ResponseProportion1Row1Col2,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[1]/td[2]",,
inputAdvisor,Collections_ResponseProportion1Row1Col3,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[1]/td[3]",,
inputAdvisor,Collections_ResponseProportion1Row1Col4,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[1]/td[4]",,
inputAdvisor,Collections_ResponseProportion1Row2Col1,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[2]/td[1]",,
inputAdvisor,Collections_ResponseProportion1Row2Col2,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[2]/td[2]",,
inputAdvisor,Collections_ResponseProportion1Row2Col3,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[2]/td[3]",,
inputAdvisor,Collections_ResponseProportion1Row2Col4,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[2]/td[4]",,
inputAdvisor,Collections_ResponseProportion1Row3Col1,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[3]/td[1]",,
inputAdvisor,Collections_ResponseProportion1Row3Col2,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[3]/td[2]",,
inputAdvisor,Collections_ResponseProportion1Row3Col3,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[3]/td[3]",,
inputAdvisor,Collections_ResponseProportion1Row3Col4,XPATH,"//*[@id=""control-proportion-table""]/tbody[1]/tr[3]/td[4]",,
inputAdvisor,Collections_ResponseProportionDroptableRow1Col1,XPATH,"//*[@id=""drop-control-table""]/tbody[1]/tr[1]/td[1]",,
inputAdvisor,Collections_ResponseProportionDroptableRow2Col1,XPATH,"//*[@id=""drop-control-table""]/tbody[1]/tr[2]/td[1]",,
inputAdvisor,Collections_ResponseProportionDroptableRow3Col1,XPATH,"//*[@id=""drop-control-table""]/tbody[1]/tr[3]/td[1]",,
inputAdvisor,Collections_ResponseProportionDroptableRow1Col2,XPATH,"//*[@id=""drop-control-table""]/tbody[1]/tr[1]/td[2]",,
inputAdvisor,Collections_ResponseProportionDroptableRow2Col2,XPATH,"//*[@id=""drop-control-table""]/tbody[1]/tr[2]/td[2]",,
inputAdvisor,Collections_ResponseProportionDroptableRow3Col2,XPATH,"//*[@id=""drop-control-table""]/tbody[1]/tr[3]/td[2]",,
inputAdvisor,Collections_ResWeightagePropoSumValMsg,XPATH,"//div[text()=""The sum of weights for Control Proportion must equal 100.""]",,
inputAdvisor,Collections_ResWeightagePropReqValMsg,XPATH,"//div[text()=""Control Proportion Weight is required.""]",,
inputAdvisor,Collections_ResWeightageTrtmntSumValMsg,XPATH,"//div[text()=""The sum of weights for Treatment Proportion must equal 100.""]",,
inputAdvisor,Collections_ResWeightageTrtmntPropReqValMsg,XPATH,"//div[text()=""Treatment Proportion Weight is required.""]",,
inputAdvisor,Collections_ResWeightageProbDropReqValMsg,XPATH,"//div[text()=""Probability of Dropout Weight is required.""]",,
inputAdvisor,Collections_ResWeightageProbDropSumValMsg,XPATH,"//div[text()=""The sum of weights for Probability of Dropout must equal 100.""]",,
inputAdvisor,Collections_ResWeightageScenarioWeighValMsg,XPATH,"//div[text()=""Scenario Weight is required.""]",,
inputAdvisor,Collections_ResWeightageCloseIcon,XPATH,//button[@id='btn-close'],,
inputAdvisor,Response_TwoArmBinProbDrpOutCard2,XPATH,(//input[@id='probabilityofDropout'])[2],,
inputAdvisor,Collections_ResWeightageMeanContLabel,ID,lblColHdrMeanControl,,
inputAdvisor,Collections_ResWeightageMeanweightLabel,ID,lblColHdrMeanControlWeight,,
inputAdvisor,Collections_ResWeightageMeanTrtmntLabel,ID,lblColHdrMeanTreatment,,
inputAdvisor,Collections_ResWeightageMeanTrtmntweightLabel,ID,lblColHdrMeanTreatmentWeight,,
inputAdvisor,Collections_ResWeightageProbDropoutLabel,ID,lblColHdrProbOfDropout,,
inputAdvisor,Collections_ResWeightageProbDropweightLabel,ID,lblColHdrProbOfDropoutWeight,,
inputAdvisor,Collections_ResWeightageSDContLabel,ID,lblColHdrSDControl,,
inputAdvisor,Collections_ResWeightageSDContWeighLabel,ID,lblColHdrSDControlWeight,,
inputAdvisor,Collections_ResWeightageSDContTrtmntLabel,ID,lblColHdrSDTreatment,,
inputAdvisor,Collections_ResWeightageSDContWeighTrtmntLabel,ID,lblColHdrSDTreatmentWeight,,
inputAdvisor,Collections_ResWeightageMeanContTextbox1,ID,mean-control-id 0,,
inputAdvisor,Collections_ResWeightageMeanContTextbox2,ID,mean-control-id 1,,
inputAdvisor,Collections_ResWeightageMeanContTextbox3,ID,mean-control-id 2,,
inputAdvisor,Collections_ResWeightageMeanTrtmntTextbox1,ID,mean-treatment-id 0,,
inputAdvisor,Collections_ResWeightageMeanTrtmntTextbox2,ID,mean-treatment-id 1,,
inputAdvisor,Collections_ResWeightageMeanTrtmntTextbox3,ID,mean-treatment-id 2,,
inputAdvisor,Collections_ResWeightageProbDropTextbox1,ID,probability-of-dropout-id 0,,
inputAdvisor,Collections_ResWeightageProbDropTextbox2,ID,probability-of-dropout-id 1,,
inputAdvisor,Collections_ResWeightageProbDropTextbox3,ID,probability-of-dropout-id 2,,
inputAdvisor,Collections_ResWeightageSDContTextbox1,ID,sd-control-id 0,,
inputAdvisor,Collections_ResWeightageSDContTextbox2,ID,sd-control-id 1,,
inputAdvisor,Collections_ResWeightageSDContTextbox3,ID,sd-control-id 2,,
inputAdvisor,Collections_ResWeightageSDTrtmntTextbox1,ID,sd-treatment-id 0,,
inputAdvisor,Collections_ResWeightageSDTrtmntTextbox2,ID,sd-treatment-id 1,,
inputAdvisor,Collections_ResWeightageSDTrtmntTextbox3,ID,sd-treatment-id 2,,
inputAdvisor,Collections_ResponseMeanContRow1Col1,XPATH,"//*[@id=""mean-control-table""]/tbody[1]/tr[1]/td[1]",,
inputAdvisor,Collections_ResponseMeanContRow2Col1,XPATH,"//*[@id=""mean-control-table""]/tbody[1]/tr[2]/td[1]",,
inputAdvisor,Collections_ResponseMeanContRow3Col1,XPATH,"//*[@id=""mean-control-table""]/tbody[1]/tr[3]/td[1]",,
inputAdvisor,Collections_ResponseMeanTrtmnttRow2Col1,XPATH,"//*[@id=""mean-control-table""]/tbody[1]/tr[1]/td[3]",,
inputAdvisor,Collections_ResponseMeanTrtmntRow2Col2,XPATH,"//*[@id=""mean-control-table""]/tbody[1]/tr[2]/td[3]",,
inputAdvisor,Collections_ResponseMeanTrtmntRow2Col3,XPATH,"//*[@id=""mean-control-table""]/tbody[1]/tr[3]/td[3]",,
inputAdvisor,Collections_ResponseMeanProbdropRow1Col1,XPATH,"//*[@id=""mean-control-table""]/tbody[2]/tr[1]/td[1]",,
inputAdvisor,Collections_ResponseMeanProbdropRow1Col2,XPATH,"//*[@id=""mean-control-table""]/tbody[2]/tr[2]/td[1]",,
inputAdvisor,Collections_ResponseMeanProbdropRow1Col3,XPATH,"//*[@id=""mean-control-table""]/tbody[2]/tr[3]/td[1]",,
inputAdvisor,Collections_ResponseSDContProbdropRow1Col1,XPATH,"//*[@id=""mean-control-table""]/tbody[2]/tr[1]/td[3]",,
inputAdvisor,Collections_ResponseSDContProbdropRow1Col2,XPATH,"//*[@id=""mean-control-table""]/tbody[2]/tr[2]/td[3]",,
inputAdvisor,Collections_ResponseSDContProbdropRow1Col3,XPATH,"//*[@id=""mean-control-table""]/tbody[2]/tr[3]/td[3]",,
inputAdvisor,Collections_ResponseMeanSDContRow1Col1,XPATH,"//*[@id=""weight-table""]/tbody/tr[1]/td[1]",,
inputAdvisor,Collections_ResponseMeanSDContRow2Col1,XPATH,"//*[@id=""weight-table""]/tbody/tr[2]/td[1]",,
inputAdvisor,Collections_ResponseMeanSDContRow3Col1,XPATH,"//*[@id=""weight-table""]/tbody/tr[3]/td[1]",,
inputAdvisor,Collections_ResWeightageSumMeanContValMsg,XPATH,"//div[text()=""The sum of weights for Mean Control must equal 100.""]",,
inputAdvisor,Collections_ResWeightageMeanContReqValMsg,XPATH,"//div[text()=""Mean Control Weight is required.""]",,
inputAdvisor,Collections_ResWeightageMeanTrtmnValMsg,XPATH,"//div[text()=""The sum of weights for Mean Treatment must equal 100.""]",,
inputAdvisor,Collections_ResWeightageMeanTrtmnReqValMsg,XPATH,"//div[text()=""Mean Treatment Weight is required.""]",,
inputAdvisor,Collections_ResWeightageSDContValMsg,XPATH,"//div[text()=""The sum of weights for SD Control must equal 100.""]",,
inputAdvisor,Collections_ResWeightageSDContReqValMsg,XPATH,"//div[text()=""SD Control Weight is required.""]",,
inputAdvisor,Response_TwoArmContMeanControlTextboxCard2,XPATH,(//input[@id='meanControl'])[2],,
inputAdvisor,Response_StratRow1Col1and2,XPATH,"(//*[@id=""weight-table""]/tbody[1]/tr[1]/td[1])[1]",,
inputAdvisor,Response_StratRow1Col3and4,XPATH,"(//*[@id=""weight-table""]/tbody[1]/tr[1]/td[2])[1]",,
inputAdvisor,Response_StratDropoutRow1Col1and2,XPATH,"(//*[@id=""weight-table""]/tbody[1]/tr[1]/td[1])[2]",,
inputAdvisor,Response_StratDropoutRow1Col3and4,XPATH,"(//*[@id=""weight-table""]/tbody[1]/tr[1]/td[2])[2]",,
inputAdvisor,Response_StratRow2Col1and2,XPATH,"//*[@id=""weight-table""]/tbody[2]/tr[1]/td[1]",,
inputAdvisor,Response_StratRow2Col3and4,XPATH,"//*[@id=""weight-table""]/tbody[2]/tr[1]/td[2]",,
inputAdvisor,Response_StratRow3Col1and2,XPATH,"//*[@id=""weight-table""]/tbody[3]/tr[1]/td[1]",,
inputAdvisor,Response_StratRow3Col3and4,XPATH,"//*[@id=""weight-table""]/tbody[3]/tr[1]/td[2]",,
inputAdvisor,Response_StratRow4Col1and2,XPATH,"//*[@id=""weight-table""]/tbody[4]/tr[1]/td[1]",,
inputAdvisor,Response_StratRow4Col3and4,XPATH,"//*[@id=""weight-table""]/tbody[4]/tr[1]/td[2]",,
inputAdvisor,Response_StratRow1Col1Label,XPATH,"(//*[@id=""weight-table""]/tbody[1]/tr[1]/td[1])[1]/div/div",,
inputAdvisor,Response_StratRow2Col1Label,XPATH,"(//*[@id=""weight-table""]/tbody[2]/tr[1]/td[1])[1]/div/div",,
inputAdvisor,Response_StratRow3Col1Label,XPATH,"(//*[@id=""weight-table""]/tbody[3]/tr[1]/td[1])[1]/div/div",,
inputAdvisor,Response_StratRow4Col1Label,XPATH,"(//*[@id=""weight-table""]/tbody[4]/tr[1]/td[1])[1]/div/div",,
inputAdvisor,Response_StratRow1Col1Label,XPATH,"(//*[@id=""weight-table""]/tbody[1]/tr[1]/td[2])[1]/div/div",,
inputAdvisor,Response_StratRow2Col2Label,XPATH,"//*[@id=""weight-table""]/tbody[2]/tr[1]/td[2]/div[1]/div",,
inputAdvisor,Response_StratRow3Col3Label,XPATH,"//*[@id=""weight-table""]/tbody[3]/tr[1]/td[2]/div[1]/div",,
inputAdvisor,Response_StratRow4Col4Label,XPATH,"//*[@id=""weight-table""]/tbody[4]/tr[1]/td[2]/div[1]/div",,
inputAdvisor,Response_StratRadiobutton1,XPATH,"//*[@id=""tteRadioBtn 0""]",,
inputAdvisor,Response_StratRow1WeightTextbox1,XPATH,//input[@id='modelControlWeightId 00'],,
inputAdvisor,Response_StratRow2WeightTextbox1,XPATH,//input[@id='modelControlWeightId 10'],,
inputAdvisor,Response_StratRow3WeightTextbox1,XPATH,//input[@id='modelControlWeightId 20'],,
inputAdvisor,Response_StratRow4WeightTextbox1,XPATH,//input[@id='modelControlWeightId 30'],,
inputAdvisor,Response_StratRow1DropoutWeightTextbox1,XPATH,//input[@id='dropOutRateControlId 0'],,
inputAdvisor,Response_StratRow1HRWeightTextbox1,XPATH,//input[@id='modelHazardRatioId 00'],,
inputAdvisor,Response_StratRow2HRWeightTextbox1,XPATH,//input[@id='modelHazardRatioId 10'],,
inputAdvisor,Response_StratRow3HRWeightTextbox1,XPATH,//input[@id='modelHazardRatioId 20'],,
inputAdvisor,Response_StratRow4HRWeightTextbox1,XPATH,//input[@id='modelHazardRatioId 30'],,
inputAdvisor,Response_StratRow1DropoutTrtmntTextbox1,XPATH,//input[@id='dropOutRateTreatmentId 0'],,
inputAdvisor,Response_StratWeightHeaderRow1,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1Weight""])[1]",,
inputAdvisor,Response_StratWeightHeaderRow2,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1Weight""])[2]",,
inputAdvisor,Response_StratWeightHeaderRow3,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1Weight""])[3]",,
inputAdvisor,Response_StratWeightHeaderRow4,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1Weight""])[4]",,
inputAdvisor,Response_StratControlHeaderRow1,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1""])[1]",,
inputAdvisor,Response_StratControlHeaderRow2,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1""])[2]",,
inputAdvisor,Response_StratControlHeaderRow3,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1""])[3]",,
inputAdvisor,Response_StratControlHeaderRow4,XPATH,"(//div[@id=""lblColHdrStratificationControlLevel1""])[4]",,
inputAdvisor,Response_StratHRWeightHeaderRow1,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1""])[1]",,
inputAdvisor,Response_StratHRWeightHeaderRow2,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1""])[2]",,
inputAdvisor,Response_StratHRWeightHeaderRow3,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1""])[3]",,
inputAdvisor,Response_StratHRWeightHeaderRow4,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1""])[4]",,
inputAdvisor,Response_StratHRControlHeaderRow1,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1Weight""])[1]",,
inputAdvisor,Response_StratHRControlHeaderRow2,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1Weight""])[2]",,
inputAdvisor,Response_StratHRControlHeaderRow3,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1Weight""])[3]",,
inputAdvisor,Response_StratHRControlHeaderRow4,XPATH,"(//div[@id=""lblColHdrStratificationHazardRatioLevel1Weight""])[4]",,
inputAdvisor,Response_StratControlTextbox2,XPATH,//input[@id='modelControlWeightId 01'],,
inputAdvisor,Response_StratControlTextbox3,XPATH,//input[@id='modelControlWeightId 02'],,
inputAdvisor,Response_StratHRTextbox2,XPATH,//input[@id='modelHazardRatioId 11'],,
inputAdvisor,Response_StratHRTextbox3,XPATH,//input[@id='modelHazardRatioId 12'],,
inputAdvisor,Response_StratDropoutTreatmnetTextbox2,XPATH,//input[@id='dropOutRateTreatmentId 1'],,
inputAdvisor,Response_StratDropoutTreatmnetTextbox3,XPATH,//input[@id='dropOutRateTreatmentId 2'],,
inputAdvisor,Response_StratDropoutControlTextbox2,XPATH,//input[@id='dropOutRateControlId 1'],,
